OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10498,"HILAA",8,1997-04-07 00:00:00.0000000,1997-05-05 00:00:00.0000000,1997-04-11 00:00:00.0000000,2,29.7500,"HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
10499,"LILAS",4,1997-04-08 00:00:00.0000000,1997-05-06 00:00:00.0000000,1997-04-16 00:00:00.0000000,2,102.0200,"LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
10500,"LAMAI",6,1997-04-09 00:00:00.0000000,1997-05-07 00:00:00.0000000,1997-04-17 00:00:00.0000000,1,42.6800,"La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",,"31000","France"
10501,"BLAUS",9,1997-04-09 00:00:00.0000000,1997-05-07 00:00:00.0000000,1997-04-16 00:00:00.0000000,3,8.8500,"Blauer See Delikatessen","Forsterstr. 57","Mannheim",,"68306","Germany"
10502,"PERIC",2,1997-04-10 00:00:00.0000000,1997-05-08 00:00:00.0000000,1997-04-29 00:00:00.0000000,1,69.3200,"Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.",,"05033","Mexico"
10503,"HUNGO",6,1997-04-11 00:00:00.0000000,1997-05-09 00:00:00.0000000,1997-04-16 00:00:00.0000000,2,16.7400,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10504,"WHITC",4,1997-04-11 00:00:00.0000000,1997-05-09 00:00:00.0000000,1997-04-18 00:00:00.0000000,3,59.1300,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10505,"MEREP",3,1997-04-14 00:00:00.0000000,1997-05-12 00:00:00.0000000,1997-04-21 00:00:00.0000000,3,7.1300,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada"
10506,"KOENE",9,1997-04-15 00:00:00.0000000,1997-05-13 00:00:00.0000000,1997-05-02 00:00:00.0000000,2,21.1900,"Königlich Essen","Maubelstr. 90","Brandenburg",,"14776","Germany"
10507,"ANTON",7,1997-04-15 00:00:00.0000000,1997-05-13 00:00:00.0000000,1997-04-22 00:00:00.0000000,1,47.4500,"Antonio Moreno Taquería","Mataderos  2312","México D.F.",,"05023","Mexico"
10508,"OTTIK",1,1997-04-16 00:00:00.0000000,1997-05-14 00:00:00.0000000,1997-05-13 00:00:00.0000000,2,4.9900,"Ottilies Käseladen","Mehrheimerstr. 369","Köln",,"50739","Germany"
10509,"BLAUS",4,1997-04-17 00:00:00.0000000,1997-05-15 00:00:00.0000000,1997-04-29 00:00:00.0000000,1,0.1500,"Blauer See Delikatessen","Forsterstr. 57","Mannheim",,"68306","Germany"
10510,"SAVEA",6,1997-04-18 00:00:00.0000000,1997-05-16 00:00:00.0000000,1997-04-28 00:00:00.0000000,3,367.6300,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10511,"BONAP",4,1997-04-18 00:00:00.0000000,1997-05-16 00:00:00.0000000,1997-04-21 00:00:00.0000000,3,350.6400,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10512,"FAMIA",7,1997-04-21 00:00:00.0000000,1997-05-19 00:00:00.0000000,1997-04-24 00:00:00.0000000,2,3.5300,"Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil"
10513,"WANDK",7,1997-04-22 00:00:00.0000000,1997-06-03 00:00:00.0000000,1997-04-28 00:00:00.0000000,1,105.6500,"Die Wandernde Kuh","Adenauerallee 900","Stuttgart",,"70563","Germany"
10514,"ERNSH",3,1997-04-22 00:00:00.0000000,1997-05-20 00:00:00.0000000,1997-05-16 00:00:00.0000000,2,789.9500,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10515,"QUICK",2,1997-04-23 00:00:00.0000000,1997-05-07 00:00:00.0000000,1997-05-23 00:00:00.0000000,1,204.4700,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10516,"HUNGO",2,1997-04-24 00:00:00.0000000,1997-05-22 00:00:00.0000000,1997-05-01 00:00:00.0000000,3,62.7800,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10517,"NORTS",3,1997-04-24 00:00:00.0000000,1997-05-22 00:00:00.0000000,1997-04-29 00:00:00.0000000,3,32.0700,"North/South","South House 300 Queensbridge","London",,"SW7 1RZ","UK"
10518,"TORTU",4,1997-04-25 00:00:00.0000000,1997-05-09 00:00:00.0000000,1997-05-05 00:00:00.0000000,2,218.1500,"Tortuga Restaurante","Avda. Azteca 123","México D.F.",,"05033","Mexico"
10519,"CHOPS",6,1997-04-28 00:00:00.0000000,1997-05-26 00:00:00.0000000,1997-05-01 00:00:00.0000000,3,91.7600,"Chop-suey Chinese","Hauptstr. 31","Bern",,"3012","Switzerland"
10520,"SANTG",7,1997-04-29 00:00:00.0000000,1997-05-27 00:00:00.0000000,1997-05-01 00:00:00.0000000,1,13.3700,"Santé Gourmet","Erling Skakkes gate 78","Stavern",,"4110","Norway"
10521,"CACTU",8,1997-04-29 00:00:00.0000000,1997-05-27 00:00:00.0000000,1997-05-02 00:00:00.0000000,2,17.2200,"Cactus Comidas para llevar","Cerrito 333","Buenos Aires",,"1010","Argentina"
10522,"LEHMS",4,1997-04-30 00:00:00.0000000,1997-05-28 00:00:00.0000000,1997-05-06 00:00:00.0000000,1,45.3300,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,"60528","Germany"
10523,"SEVES",7,1997-05-01 00:00:00.0000000,1997-05-29 00:00:00.0000000,1997-05-30 00:00:00.0000000,2,77.6300,"Seven Seas Imports","90 Wadhurst Rd.","London",,"OX15 4NB","UK"
10524,"BERGS",1,1997-05-01 00:00:00.0000000,1997-05-29 00:00:00.0000000,1997-05-07 00:00:00.0000000,2,244.7900,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10525,"BONAP",1,1997-05-02 00:00:00.0000000,1997-05-30 00:00:00.0000000,1997-05-23 00:00:00.0000000,2,11.0600,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10526,"WARTH",4,1997-05-05 00:00:00.0000000,1997-06-02 00:00:00.0000000,1997-05-15 00:00:00.0000000,2,58.5900,"Wartian Herkku","Torikatu 38","Oulu",,"90110","Finland"
10527,"QUICK",7,1997-05-05 00:00:00.0000000,1997-06-02 00:00:00.0000000,1997-05-07 00:00:00.0000000,1,41.9000,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10528,"GREAL",6,1997-05-06 00:00:00.0000000,1997-05-20 00:00:00.0000000,1997-05-09 00:00:00.0000000,2,3.3500,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10529,"MAISD",5,1997-05-07 00:00:00.0000000,1997-06-04 00:00:00.0000000,1997-05-09 00:00:00.0000000,2,66.6900,"Maison Dewey","Rue Joseph-Bens 532","Bruxelles",,"B-1180","Belgium"
10530,"PICCO",3,1997-05-08 00:00:00.0000000,1997-06-05 00:00:00.0000000,1997-05-12 00:00:00.0000000,2,339.2200,"Piccolo und mehr","Geislweg 14","Salzburg",,"5020","Austria"
10531,"OCEAN",7,1997-05-08 00:00:00.0000000,1997-06-05 00:00:00.0000000,1997-05-19 00:00:00.0000000,1,8.1200,"Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",,"1010","Argentina"
10532,"EASTC",7,1997-05-09 00:00:00.0000000,1997-06-06 00:00:00.0000000,1997-05-12 00:00:00.0000000,3,74.4600,"Eastern Connection","35 King George","London",,"WX3 6FW","UK"
10533,"FOLKO",8,1997-05-12 00:00:00.0000000,1997-06-09 00:00:00.0000000,1997-05-22 00:00:00.0000000,1,188.0400,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67","Sweden"
10534,"LEHMS",8,1997-05-12 00:00:00.0000000,1997-06-09 00:00:00.0000000,1997-05-14 00:00:00.0000000,2,27.9400,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,"60528","Germany"
10535,"ANTON",4,1997-05-13 00:00:00.0000000,1997-06-10 00:00:00.0000000,1997-05-21 00:00:00.0000000,1,15.6400,"Antonio Moreno Taquería","Mataderos  2312","México D.F.",,"05023","Mexico"
10536,"LEHMS",3,1997-05-14 00:00:00.0000000,1997-06-11 00:00:00.0000000,1997-06-06 00:00:00.0000000,2,58.8800,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,"60528","Germany"
10537,"RICSU",1,1997-05-14 00:00:00.0000000,1997-05-28 00:00:00.0000000,1997-05-19 00:00:00.0000000,1,78.8500,"Richter Supermarkt","Starenweg 5","Genève",,"1204","Switzerland"
10538,"BSBEV",9,1997-05-15 00:00:00.0000000,1997-06-12 00:00:00.0000000,1997-05-16 00:00:00.0000000,3,4.8700,"B's Beverages","Fauntleroy Circus","London",,"EC2 5NT","UK"
10539,"BSBEV",6,1997-05-16 00:00:00.0000000,1997-06-13 00:00:00.0000000,1997-05-23 00:00:00.0000000,3,12.3600,"B's Beverages","Fauntleroy Circus","London",,"EC2 5NT","UK"
10540,"QUICK",3,1997-05-19 00:00:00.0000000,1997-06-16 00:00:00.0000000,1997-06-13 00:00:00.0000000,3,1007.6400,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10541,"HANAR",2,1997-05-19 00:00:00.0000000,1997-06-16 00:00:00.0000000,1997-05-29 00:00:00.0000000,1,68.6500,"Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
10542,"KOENE",1,1997-05-20 00:00:00.0000000,1997-06-17 00:00:00.0000000,1997-05-26 00:00:00.0000000,3,10.9500,"Königlich Essen","Maubelstr. 90","Brandenburg",,"14776","Germany"
10543,"LILAS",8,1997-05-21 00:00:00.0000000,1997-06-18 00:00:00.0000000,1997-05-23 00:00:00.0000000,2,48.1700,"LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
10544,"LONEP",4,1997-05-21 00:00:00.0000000,1997-06-18 00:00:00.0000000,1997-05-30 00:00:00.0000000,1,24.9100,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10545,"LAZYK",8,1997-05-22 00:00:00.0000000,1997-06-19 00:00:00.0000000,1997-06-26 00:00:00.0000000,2,11.9200,"Lazy K Kountry Store","12 Orchestra Terrace","Walla Walla","WA","99362","USA"
10546,"VICTE",1,1997-05-23 00:00:00.0000000,1997-06-20 00:00:00.0000000,1997-05-27 00:00:00.0000000,3,194.7200,"Victuailles en stock","2, rue du Commerce","Lyon",,"69004","France"
10547,"SEVES",3,1997-05-23 00:00:00.0000000,1997-06-20 00:00:00.0000000,1997-06-02 00:00:00.0000000,2,178.4300,"Seven Seas Imports","90 Wadhurst Rd.","London",,"OX15 4NB","UK"
10548,"TOMSP",3,1997-05-26 00:00:00.0000000,1997-06-23 00:00:00.0000000,1997-06-02 00:00:00.0000000,2,1.4300,"Toms Spezialitäten","Luisenstr. 48","Münster",,"44087","Germany"
10549,"QUICK",5,1997-05-27 00:00:00.0000000,1997-06-10 00:00:00.0000000,1997-05-30 00:00:00.0000000,1,171.2400,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10550,"GODOS",7,1997-05-28 00:00:00.0000000,1997-06-25 00:00:00.0000000,1997-06-06 00:00:00.0000000,3,4.3200,"Godos Cocina Típica","C/ Romero, 33","Sevilla",,"41101","Spain"
10551,"FURIB",4,1997-05-28 00:00:00.0000000,1997-07-09 00:00:00.0000000,1997-06-06 00:00:00.0000000,3,72.9500,"Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa",,"1675","Portugal"
10552,"HILAA",2,1997-05-29 00:00:00.0000000,1997-06-26 00:00:00.0000000,1997-06-05 00:00:00.0000000,1,83.2200,"HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
10553,"WARTH",2,1997-05-30 00:00:00.0000000,1997-06-27 00:00:00.0000000,1997-06-03 00:00:00.0000000,2,149.4900,"Wartian Herkku","Torikatu 38","Oulu",,"90110","Finland"
10554,"OTTIK",4,1997-05-30 00:00:00.0000000,1997-06-27 00:00:00.0000000,1997-06-05 00:00:00.0000000,3,120.9700,"Ottilies Käseladen","Mehrheimerstr. 369","Köln",,"50739","Germany"
10555,"SAVEA",6,1997-06-02 00:00:00.0000000,1997-06-30 00:00:00.0000000,1997-06-04 00:00:00.0000000,3,252.4900,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10556,"SIMOB",2,1997-06-03 00:00:00.0000000,1997-07-15 00:00:00.0000000,1997-06-13 00:00:00.0000000,1,9.8000,"Simons bistro","Vinbæltet 34","Kobenhavn",,"1734","Denmark"
10557,"LEHMS",9,1997-06-03 00:00:00.0000000,1997-06-17 00:00:00.0000000,1997-06-06 00:00:00.0000000,2,96.7200,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,"60528","Germany"
10558,"AROUT",1,1997-06-04 00:00:00.0000000,1997-07-02 00:00:00.0000000,1997-06-10 00:00:00.0000000,2,72.9700,"Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
10559,"BLONP",6,1997-06-05 00:00:00.0000000,1997-07-03 00:00:00.0000000,1997-06-13 00:00:00.0000000,1,8.0500,"Blondel père et fils","24, place Kléber","Strasbourg",,"67000","France"
10560,"FRANK",8,1997-06-06 00:00:00.0000000,1997-07-04 00:00:00.0000000,1997-06-09 00:00:00.0000000,1,36.6500,"Frankenversand","Berliner Platz 43","München",,"80805","Germany"
10561,"FOLKO",2,1997-06-06 00:00:00.0000000,1997-07-04 00:00:00.0000000,1997-06-09 00:00:00.0000000,2,242.2100,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67","Sweden"
10562,"REGGC",1,1997-06-09 00:00:00.0000000,1997-07-07 00:00:00.0000000,1997-06-12 00:00:00.0000000,1,22.9500,"Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",,"42100","Italy"
10563,"RICAR",2,1997-06-10 00:00:00.0000000,1997-07-22 00:00:00.0000000,1997-06-24 00:00:00.0000000,2,60.4300,"Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
10564,"RATTC",4,1997-06-10 00:00:00.0000000,1997-07-08 00:00:00.0000000,1997-06-16 00:00:00.0000000,3,13.7500,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10565,"MEREP",8,1997-06-11 00:00:00.0000000,1997-07-09 00:00:00.0000000,1997-06-18 00:00:00.0000000,2,7.1500,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada"
10566,"BLONP",9,1997-06-12 00:00:00.0000000,1997-07-10 00:00:00.0000000,1997-06-18 00:00:00.0000000,1,88.4000,"Blondel père et fils","24, place Kléber","Strasbourg",,"67000","France"
10567,"HUNGO",1,1997-06-12 00:00:00.0000000,1997-07-10 00:00:00.0000000,1997-06-17 00:00:00.0000000,1,33.9700,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10568,"GALED",3,1997-06-13 00:00:00.0000000,1997-07-11 00:00:00.0000000,1997-07-09 00:00:00.0000000,3,6.5400,"Galería del gastronómo","Rambla de Cataluña, 23","Barcelona",,"8022","Spain"
10569,"RATTC",5,1997-06-16 00:00:00.0000000,1997-07-14 00:00:00.0000000,1997-07-11 00:00:00.0000000,1,58.9800,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10570,"MEREP",3,1997-06-17 00:00:00.0000000,1997-07-15 00:00:00.0000000,1997-06-19 00:00:00.0000000,3,188.9900,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada"
10571,"ERNSH",8,1997-06-17 00:00:00.0000000,1997-07-29 00:00:00.0000000,1997-07-04 00:00:00.0000000,3,26.0600,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10572,"BERGS",3,1997-06-18 00:00:00.0000000,1997-07-16 00:00:00.0000000,1997-06-25 00:00:00.0000000,2,116.4300,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10573,"ANTON",7,1997-06-19 00:00:00.0000000,1997-07-17 00:00:00.0000000,1997-06-20 00:00:00.0000000,3,84.8400,"Antonio Moreno Taquería","Mataderos  2312","México D.F.",,"05023","Mexico"
10574,"TRAIH",4,1997-06-19 00:00:00.0000000,1997-07-17 00:00:00.0000000,1997-06-30 00:00:00.0000000,2,37.6000,"Trail's Head Gourmet Provisioners","722 DaVinci Blvd.","Kirkland","WA","98034","USA"
10575,"MORGK",5,1997-06-20 00:00:00.0000000,1997-07-04 00:00:00.0000000,1997-06-30 00:00:00.0000000,1,127.3400,"Morgenstern Gesundkost","Heerstr. 22","Leipzig",,"04179","Germany"
10576,"TORTU",3,1997-06-23 00:00:00.0000000,1997-07-07 00:00:00.0000000,1997-06-30 00:00:00.0000000,3,18.5600,"Tortuga Restaurante","Avda. Azteca 123","México D.F.",,"05033","Mexico"
10577,"TRAIH",9,1997-06-23 00:00:00.0000000,1997-08-04 00:00:00.0000000,1997-06-30 00:00:00.0000000,2,25.4100,"Trail's Head Gourmet Provisioners","722 DaVinci Blvd.","Kirkland","WA","98034","USA"
10578,"BSBEV",4,1997-06-24 00:00:00.0000000,1997-07-22 00:00:00.0000000,1997-07-25 00:00:00.0000000,3,29.6000,"B's Beverages","Fauntleroy Circus","London",,"EC2 5NT","UK"
10579,"LETSS",1,1997-06-25 00:00:00.0000000,1997-07-23 00:00:00.0000000,1997-07-04 00:00:00.0000000,2,13.7300,"Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
10580,"OTTIK",4,1997-06-26 00:00:00.0000000,1997-07-24 00:00:00.0000000,1997-07-01 00:00:00.0000000,3,75.8900,"Ottilies Käseladen","Mehrheimerstr. 369","Köln",,"50739","Germany"
10581,"FAMIA",3,1997-06-26 00:00:00.0000000,1997-07-24 00:00:00.0000000,1997-07-02 00:00:00.0000000,1,3.0100,"Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil"
10582,"BLAUS",3,1997-06-27 00:00:00.0000000,1997-07-25 00:00:00.0000000,1997-07-14 00:00:00.0000000,2,27.7100,"Blauer See Delikatessen","Forsterstr. 57","Mannheim",,"68306","Germany"
10583,"WARTH",2,1997-06-30 00:00:00.0000000,1997-07-28 00:00:00.0000000,1997-07-04 00:00:00.0000000,2,7.2800,"Wartian Herkku","Torikatu 38","Oulu",,"90110","Finland"
10584,"BLONP",4,1997-06-30 00:00:00.0000000,1997-07-28 00:00:00.0000000,1997-07-04 00:00:00.0000000,1,59.1400,"Blondel père et fils","24, place Kléber","Strasbourg",,"67000","France"
10585,"WELLI",7,1997-07-01 00:00:00.0000000,1997-07-29 00:00:00.0000000,1997-07-10 00:00:00.0000000,1,13.4100,"Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
10586,"REGGC",9,1997-07-02 00:00:00.0000000,1997-07-30 00:00:00.0000000,1997-07-09 00:00:00.0000000,1,0.4800,"Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",,"42100","Italy"
10587,"QUEDE",1,1997-07-02 00:00:00.0000000,1997-07-30 00:00:00.0000000,1997-07-09 00:00:00.0000000,1,62.5200,"Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil"
10588,"QUICK",2,1997-07-03 00:00:00.0000000,1997-07-31 00:00:00.0000000,1997-07-10 00:00:00.0000000,3,194.6700,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10589,"GREAL",8,1997-07-04 00:00:00.0000000,1997-08-01 00:00:00.0000000,1997-07-14 00:00:00.0000000,2,4.4200,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10590,"MEREP",4,1997-07-07 00:00:00.0000000,1997-08-04 00:00:00.0000000,1997-07-14 00:00:00.0000000,3,44.7700,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada"
10591,"VAFFE",1,1997-07-07 00:00:00.0000000,1997-07-21 00:00:00.0000000,1997-07-16 00:00:00.0000000,1,55.9200,"Vaffeljernet","Smagsloget 45","Århus",,"8200","Denmark"
10592,"LEHMS",3,1997-07-08 00:00:00.0000000,1997-08-05 00:00:00.0000000,1997-07-16 00:00:00.0000000,1,32.1000,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,"60528","Germany"
10593,"LEHMS",7,1997-07-09 00:00:00.0000000,1997-08-06 00:00:00.0000000,1997-08-13 00:00:00.0000000,2,174.2000,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,"60528","Germany"
10594,"OLDWO",3,1997-07-09 00:00:00.0000000,1997-08-06 00:00:00.0000000,1997-07-16 00:00:00.0000000,2,5.2400,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10595,"ERNSH",2,1997-07-10 00:00:00.0000000,1997-08-07 00:00:00.0000000,1997-07-14 00:00:00.0000000,1,96.7800,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10596,"WHITC",8,1997-07-11 00:00:00.0000000,1997-08-08 00:00:00.0000000,1997-08-12 00:00:00.0000000,1,16.3400,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10597,"PICCO",7,1997-07-11 00:00:00.0000000,1997-08-08 00:00:00.0000000,1997-07-18 00:00:00.0000000,3,35.1200,"Piccolo und mehr","Geislweg 14","Salzburg",,"5020","Austria"
10598,"RATTC",1,1997-07-14 00:00:00.0000000,1997-08-11 00:00:00.0000000,1997-07-18 00:00:00.0000000,3,44.4200,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10599,"BSBEV",6,1997-07-15 00:00:00.0000000,1997-08-26 00:00:00.0000000,1997-07-21 00:00:00.0000000,3,29.9800,"B's Beverages","Fauntleroy Circus","London",,"EC2 5NT","UK"
10600,"HUNGC",4,1997-07-16 00:00:00.0000000,1997-08-13 00:00:00.0000000,1997-07-21 00:00:00.0000000,1,45.1300,"Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","OR","97827","USA"
10601,"HILAA",7,1997-07-16 00:00:00.0000000,1997-08-27 00:00:00.0000000,1997-07-22 00:00:00.0000000,1,58.3000,"HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
10602,"VAFFE",8,1997-07-17 00:00:00.0000000,1997-08-14 00:00:00.0000000,1997-07-22 00:00:00.0000000,2,2.9200,"Vaffeljernet","Smagsloget 45","Århus",,"8200","Denmark"
10603,"SAVEA",8,1997-07-18 00:00:00.0000000,1997-08-15 00:00:00.0000000,1997-08-08 00:00:00.0000000,2,48.7700,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10604,"FURIB",1,1997-07-18 00:00:00.0000000,1997-08-15 00:00:00.0000000,1997-07-29 00:00:00.0000000,1,7.4600,"Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa",,"1675","Portugal"
10605,"MEREP",1,1997-07-21 00:00:00.0000000,1997-08-18 00:00:00.0000000,1997-07-29 00:00:00.0000000,2,379.1300,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada"
10606,"TRADH",4,1997-07-22 00:00:00.0000000,1997-08-19 00:00:00.0000000,1997-07-31 00:00:00.0000000,3,79.4000,"Tradiçao Hipermercados","Av. Inês de Castro, 414","Sao Paulo","SP","05634-030","Brazil"
10607,"SAVEA",5,1997-07-22 00:00:00.0000000,1997-08-19 00:00:00.0000000,1997-07-25 00:00:00.0000000,1,200.2400,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10608,"TOMSP",4,1997-07-23 00:00:00.0000000,1997-08-20 00:00:00.0000000,1997-08-01 00:00:00.0000000,2,27.7900,"Toms Spezialitäten","Luisenstr. 48","Münster",,"44087","Germany"
10609,"DUMON",7,1997-07-24 00:00:00.0000000,1997-08-21 00:00:00.0000000,1997-07-30 00:00:00.0000000,2,1.8500,"Du monde entier","67, rue des Cinquante Otages","Nantes",,"44000","France"
10610,"LAMAI",8,1997-07-25 00:00:00.0000000,1997-08-22 00:00:00.0000000,1997-08-06 00:00:00.0000000,1,26.7800,"La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",,"31000","France"
10611,"WOLZA",6,1997-07-25 00:00:00.0000000,1997-08-22 00:00:00.0000000,1997-08-01 00:00:00.0000000,2,80.6500,"Wolski Zajazd","ul. Filtrowa 68","Warszawa",,"01-012","Poland"
10612,"SAVEA",1,1997-07-28 00:00:00.0000000,1997-08-25 00:00:00.0000000,1997-08-01 00:00:00.0000000,2,544.0800,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10613,"HILAA",4,1997-07-29 00:00:00.0000000,1997-08-26 00:00:00.0000000,1997-08-01 00:00:00.0000000,2,8.1100,"HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
10614,"BLAUS",8,1997-07-29 00:00:00.0000000,1997-08-26 00:00:00.0000000,1997-08-01 00:00:00.0000000,3,1.9300,"Blauer See Delikatessen","Forsterstr. 57","Mannheim",,"68306","Germany"
10615,"WILMK",2,1997-07-30 00:00:00.0000000,1997-08-27 00:00:00.0000000,1997-08-06 00:00:00.0000000,3,0.7500,"Wilman Kala","Keskuskatu 45","Helsinki",,"21240","Finland"
10616,"GREAL",1,1997-07-31 00:00:00.0000000,1997-08-28 00:00:00.0000000,1997-08-05 00:00:00.0000000,2,116.5300,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10617,"GREAL",4,1997-07-31 00:00:00.0000000,1997-08-28 00:00:00.0000000,1997-08-04 00:00:00.0000000,2,18.5300,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10618,"MEREP",1,1997-08-01 00:00:00.0000000,1997-09-12 00:00:00.0000000,1997-08-08 00:00:00.0000000,1,154.6800,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada"
10619,"MEREP",3,1997-08-04 00:00:00.0000000,1997-09-01 00:00:00.0000000,1997-08-07 00:00:00.0000000,3,91.0500,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada"
10620,"LAUGB",2,1997-08-05 00:00:00.0000000,1997-09-02 00:00:00.0000000,1997-08-14 00:00:00.0000000,3,0.9400,"Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","BC","V3F 2K1","Canada"
10621,"ISLAT",4,1997-08-05 00:00:00.0000000,1997-09-02 00:00:00.0000000,1997-08-11 00:00:00.0000000,2,23.7300,"Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
10622,"RICAR",4,1997-08-06 00:00:00.0000000,1997-09-03 00:00:00.0000000,1997-08-11 00:00:00.0000000,3,50.9700,"Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
10623,"FRANK",8,1997-08-07 00:00:00.0000000,1997-09-04 00:00:00.0000000,1997-08-12 00:00:00.0000000,2,97.1800,"Frankenversand","Berliner Platz 43","München",,"80805","Germany"
